Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Grey,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Grey,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Bronze,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Bronze,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Bronze,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Green,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Green,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Green,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,128GB,Color,Mystic Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,128GB,Color,Mystic Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,128GB,Color,Mystic Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-note-20-5g-unlocked,Samsung Galaxy Note 20 5G - Unlocked,Capacity,256GB,Color,Mystic Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-lite-unlocked,Samsung Galaxy S10 Lite - Unlocked,Capacity,128GB,Color,Prism White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Cardinal Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,128GB,Color,Prism White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Green,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Green,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism Green,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Flamingo Pink,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Flamingo Pink,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Flamingo Pink,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Cardinal Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Cardinal Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Cardinal Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-unlocked,Samsung Galaxy S10 - Unlocked,Capacity,512GB,Color,Prism White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Lavender,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Lavender,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Mint,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Mint,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Mint,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Orange,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Orange,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Orange,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Lavender,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Lavender,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Lavender,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Mint,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Mint,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Mint,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,256GB,Color,Cloud White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Majestic Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Majestic Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Majestic Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Royal Gold,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Royal Gold,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Royal Gold,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Crown Silver,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Crown Silver,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-5g-unlocked,Samsung Galaxy S10 5G - Unlocked,Capacity,256GB,Color,Crown Silver,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Black,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Prism Green,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s10-plus-unlocked,Samsung Galaxy S10 Plus - Unlocked,Capacity,128GB,Color,Flamingo Pink,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Mint,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Navy,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Orange,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-5g-unlocked,Samsung Galaxy S20 FE 5G - Unlocked,Capacity,256GB,Color,Cloud White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Aura Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Aura Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Aura Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-5g-unlocked-1,Samsung Galaxy S20 5G - Unlocked,Capacity,128GB,Color,Cloud White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Blue,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cosmic Grey,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Aura Red,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Aura Red,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Aura Red,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud White,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-unlocked,Samsung Galaxy S20 -  Unlocked,Capacity,128GB,Color,Cloud Pink,Condition,Premium,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Navy,Condition,Good,,,,Shop location,,0,0,0,0,0,
samsung-galaxy-s20-fe-unlocked,Samsung Galaxy S20 FE -  Unlocked,Capacity,128GB,Color,Cloud Navy,Condition,Excellent,,,,Shop location,,0,0,0,0,0,
